key_droid	key_apple	base_value	lang_value	base_note	lang_note
serving_sizes	doze_detail_section_sizes	Serving Sizes (Suggested)	Размеры порций (рекомендуемые)	Doze Detail View subheading: ‘Serving Sizes’	Serving Sizes (recommended)
food_info_serving_sizes_beans_imperial.0	dozeBeans.Serving.imperial.0	¼ cup hummus or bean dip	¼ стакана хумуса или соуса из фасоли		¼ cup hummus or bean sauce
food_info_serving_sizes_beans_imperial.1	dozeBeans.Serving.imperial.1	½ cup cooked beans, split peas, or lentils	½ стакана вареной фасоли, гороха или чечевицы		½ cup boiled beans, peas or lentils
food_info_serving_sizes_beans_imperial.2	dozeBeans.Serving.imperial.2	½ cup tofu or tempeh	½ стакана тофу или темпе		½ cup tofu or tempeh
food_info_serving_sizes_beans_imperial.3	dozeBeans.Serving.imperial.3	1 cup fresh peas or snow peas	1 стакан свежего горошка		1 cup fresh peas
food_info_serving_sizes_beans_imperial.4	dozeBeans.Serving.imperial.4	1 cup fresh sprouted beans (lentils, mung beans)	1 стакан свежей пророщенной фасоли (чечевица, маш)		1 cup fresh sprouted beans (lentils, mung beans)
food_info_serving_sizes_beans_metric.0	dozeBeans.Serving.metric.0	60 g hummus or bean dip	60 г хумуса или соуса из фасоли		60 g hummus or bean sauce
food_info_serving_sizes_beans_metric.1	dozeBeans.Serving.metric.1	90 g cooked beans, split peas, or lentils	90 г вареной фасоли, гороха или чечевицы		90 g boiled beans, peas or lentils
food_info_serving_sizes_beans_metric.2	dozeBeans.Serving.metric.2	100 g tofu or tempeh	100 г тофу или темпе		100 g tofu or tempeh
food_info_serving_sizes_beans_metric.3	dozeBeans.Serving.metric.3	130 g fresh peas or snow peas	130 г свежего горошка		130 g fresh peas
food_info_serving_sizes_beans_metric.4	dozeBeans.Serving.metric.4	100 g fresh sprouted beans (lentils, mung beans)	100 г свежей пророщенной фасоли (чечевица, маш)		100 g fresh sprouted beans (lentils, mung bean)
faq_adapt_question	faq_adapt_question	The Daily Dozen is too much/too little food for me! Can I adapt it?	Ежедневная дюжина для меня слишком много/мало еды! Могу ли я адаптировать его?		A daily dozen is too much/not enough food for me! Can I adapt it?
faq_adapt_response	faq_adapt_response	Yes, the Daily Dozen is simply meant to be a guide of the healthiest foods that we strive to include every day. It’s not a meal plan and is not meant to be prescriptive. Do your best to eat a diverse array of whole plant foods and adapt the Daily Dozen to the quantities that work for you.	Да, Daily Dozen просто предназначен для того, чтобы быть справочником самых здоровых продуктов, которые мы стремимся включать каждый день. Это не план питания и не носит предписывающего характера. Делайте все возможное, чтобы есть разнообразные цельные растительные продукты и адаптируйте дневную дюжину к количествам, которые вам подходят.		Yes, the Daily Dozen is simply meant to be a guide to the healthiest foods we strive to include every day. This is not a nutrition plan and is not prescriptive. Do your best to eat a variety of whole, plant-based foods and tailor your daily dozen to the amounts that work for you.
faq_age_question	faq_age_question	Is this adaptable for children, adolescents, and teens?	Подходит ли это для детей и подростков?		Is it suitable for children and teenagers?
faq_age_response.0	faq_age_response.0	Children, adolescents, and teenagers have different caloric needs throughout their lifecycle. These needs change to support growth and development at each stage.	Дети и подростки имеют разные потребности в калориях на протяжении всей жизни. Эти потребности меняются, чтобы поддерживать рост и развитие на каждом этапе.		Children and teenagers have different calorie needs throughout their lives. These needs change to support growth and development at every stage.
faq_age_response.1	faq_age_response.1	The Daily Dozen was designed as a guide to help people include some of the healthiest foods into their daily routine. While the same framework can be used for most people throughout the lifecycle, the amount of food one needs to eat will vary based on a number of factors like age and activity level. Since we can’t provide specific nutrition or medical advice for your growing child, parents should use this guide as they see best for their child’s needs and/or consult with a registered dietitian or other healthcare provider to help determine what is best for their individual needs.	Ежедневная дюжина была разработана как руководство, чтобы помочь людям включить некоторые из самых здоровых продуктов в свой распорядок дня. Хотя одна и та же схема может использоваться для большинства людей на протяжении всей жизни, количество пищи, которое необходимо съесть, будет варьироваться в зависимости от ряда факторов, таких как возраст и уровень активности. Поскольку мы не можем предоставить конкретные рекомендации по питанию или медицинские рекомендации для вашего растущего ребенка, родители должны использовать это руководство в соответствии с потребностями своего ребенка и/или проконсультироваться с зарегистрированным диетологом или другим поставщиком медицинских услуг, чтобы определить, что лучше всего подходит для их индивидуальных потребностей. потребности.		The Daily Dozen was developed as a guide to help people incorporate some of the healthiest foods into their daily routine. While the same schedule can be used for most people throughout their lives, the amount of food that needs to be eaten will vary depending on a number of factors such as age and activity level. Because we cannot provide specific nutritional or medical advice for your growing child, parents should use this guide for their child's needs and/or consult with a registered dietitian or other health care provider to determine what is best for their child. individual needs. needs.
faq_calories_question	faq_calories_question	How many calories are in the Daily Dozen?	Сколько калорий в дневной дюжине?		How many calories are in a daily dozen?
faq_calories_response.0	faq_calories_response.0	The Daily Dozen averages about 1,200 calories, but given the wide array of food choices in each category, it can range anywhere from 800-1800. Consider the Other Vegetables category: a cup of bell peppers has a much lower caloric density than a cup of cooked sweet potatoes, therefore the caloric range will depend on your specific food choices. That’s the great thing about the Daily Dozen Checklist—it’s not a one size fits all approach, and can be adapted to your needs.	Ежедневная дюжина в среднем составляет около 1200 калорий, но, учитывая широкий выбор продуктов в каждой категории, она может варьироваться от 800 до 1800. Рассмотрим категорию «Другие овощи»: чашка сладкого перца имеет гораздо более низкую калорийность, чем чашка вареного сладкого картофеля, поэтому диапазон калорийности будет зависеть от ваших конкретных предпочтений в еде. Это самое замечательное в контрольном списке Daily Dozen — это не универсальный подход, и его можно адаптировать к вашим потребностям.		A daily dozen averages around 1,200 calories, but given the wide variety of foods in each category, this can range from 800 to 1,800. Consider the Other Vegetables category: A cup of sweet peppers has a much lower calorie content than a cup of boiled sweet potatoes, so The calorie range will depend on your specific eating habits. This is the great thing about the Daily Dozen checklist - it's not a one-size-fits-all approach and can be tailored to your needs.
faq_calories_response.1	faq_calories_response.1	If your goal is weight loss, you can find more information in “How Not to Diet” and the accompanying Twenty-One Tweaks. In “How Not to Diet”, I noted: “A systematic review of successful weight-loss strategies concluded that given the metabolic slowing and increased appetite that accompanies weight loss, to achieve significant weight loss, calorie counts may need to drop as low as 1,200 calories a day for women and 1,500 calories a day for men.”	Если ваша цель — похудеть, вы можете найти дополнительную информацию в статье «Как не садиться на диету» и прилагаемых «Двадцати одной хитрости». В статье «Как не сидеть на диете» я отметил: «Систематический обзор успешных стратегий снижения веса показал, что, учитывая замедление обмена веществ и повышенный аппетит, сопровождающие потерю веса, для достижения значительной потери веса может потребоваться снижение количества калорий до минимума. 1200 калорий в день для женщин и 1500 калорий в день для мужчин».		If your goal is to lose weight, you can find additional information in the article "How not to go on a diet" and the accompanying "Twenty-One Tricks". In How Not to Diet, I noted: “A systematic review of successful weight loss strategies has shown that, given the slowing metabolism and increased appetite that accompany weight loss, achieving significant weight loss may require reducing calories to a minimum. 1200 calories per day for women and 1500 calories per day for men."
faq_calories_response.2	faq_calories_response.2	On the other hand, if your goal is weight gain, then you may want to focus on adding in more calorie-dense foods, such as sweet potatoes, avocados, nuts, and soy products.	С другой стороны, если вашей целью является увеличение веса, вы можете сосредоточиться на добавлении более калорийных продуктов, таких как сладкий картофель, авокадо, орехи и продукты из сои.		On the other hand, if weight gain is your goal, you can focus on adding higher calorie foods like sweet potatoes, avocados, nuts, and soy products.
faq_mother_question	faq_mother_question	Can I do this while pregnant or breastfeeding?	Можно ли это делать во время беременности или кормления грудью?		Can this be done while pregnant or breastfeeding?
faq_mother_response	faq_mother_response	People who are pregnant or breastfeeding have different caloric and nutritional needs than people who are not. As a reminder, the Daily Dozen is not a meal plan and should not be the only foods consumed within a day. People who are pregnant or breastfeeding should consult with their health care practitioner or a registered dietician for assistance with meeting their specific caloric requirements and nutritional needs.	Беременные или кормящие грудью люди имеют другие потребности в калориях и питательных веществах, чем люди, которые не являются таковыми. Напоминаем, что «Ежедневная дюжина» не является планом питания и не должна быть единственной пищей, потребляемой в течение дня. Людям, которые беременны или кормят грудью, следует проконсультироваться со своим лечащим врачом или зарегистрированным диетологом для получения помощи в удовлетворении их конкретных потребностей в калориях и питательных веществах.		Pregnant or breastfeeding people have different calorie and nutrient needs than people who are not. As a reminder, The Daily Dozen is not a meal plan and should not be the only food consumed throughout the day. People who are pregnant or breastfeeding should consult their healthcare provider or registered dietitian for assistance with meeting their specific calorie and nutrient requirements.
faq_scaling_question	faq_scaling_question	I can’t possibly eat that many beans/grains/etc.!	Я не могу есть так много бобов/зерен/и т. д.!		I can't eat so many beans/grains/etc!
