key_droid	key_apple	base_value	lang_value	base_note	lang_note
serving_sizes	doze_detail_section_sizes	Serving Sizes (Suggested)	Tamanhos de Porções (sugestão)	Doze Detail View subheading: ‘Serving Sizes’	
food_info_serving_sizes_beans_imperial.0	dozeBeans.Serving.imperial.0	¼ cup hummus or bean dip	¼ copo de hummus or pasta de leguminosas		
food_info_serving_sizes_beans_imperial.1	dozeBeans.Serving.imperial.1	½ cup cooked beans, split peas, or lentils	½ copo de feijões, ervilhas ou lentilhas cozidas		
food_info_serving_sizes_beans_imperial.2	dozeBeans.Serving.imperial.2	½ cup tofu or tempeh	½ copo de tofu ou tempeh		
food_info_serving_sizes_beans_imperial.3	dozeBeans.Serving.imperial.3	1 cup fresh peas or snow peas	1 copo de ervilhas frescas		
food_info_serving_sizes_beans_imperial.4	dozeBeans.Serving.imperial.4	1 cup fresh sprouted beans (lentils, mung beans)	1 copo de leguminosas frescas germinadas (lentilhas, feijão-mungo)		
food_info_serving_sizes_beans_metric.0	dozeBeans.Serving.metric.0	60 g hummus or bean dip	60 g de hummus or pasta de leguminosas		
food_info_serving_sizes_beans_metric.1	dozeBeans.Serving.metric.1	90 g cooked beans, split peas, or lentils	90 g de feijões, ervilhas ou lentilhas cozidas		
food_info_serving_sizes_beans_metric.2	dozeBeans.Serving.metric.2	100 g tofu or tempeh	100 g de tofu ou tempeh		
food_info_serving_sizes_beans_metric.3	dozeBeans.Serving.metric.3	130 g fresh peas or snow peas	130 g de ervilhas frescas		
food_info_serving_sizes_beans_metric.4	dozeBeans.Serving.metric.4	100 g fresh sprouted beans (lentils, mung beans)	100 g de leguminosas frescas germinadas (lentilhas, feijão-mungo)		
faq_adapt_question	faq_adapt_question	The Daily Dozen is too much/too little food for me! Can I adapt it?	Preciso de mais / de menos do que a Dúzia Diária. Posso adaptá-la?		
faq_adapt_response	faq_adapt_response	Yes, the Daily Dozen is simply meant to be a guide of the healthiest foods that we strive to include every day. It’s not a meal plan and is not meant to be prescriptive. Do your best to eat a diverse array of whole plant foods and adapt the Daily Dozen to the quantities that work for you.	Sim, a Dúzia Diária tenciona ser simplesmente um guia dos alimentos mais saudáveis que tentamos incluir todos os dias. Não é um plano de refeições e não tenciona ser uma receita fixa. Faça o melhor para comer uma gama diversa de alimentos vegetais integrais e adapte a Dúzia Diária às quantidades que funcionam para si.		
faq_age_question	faq_age_question	Is this adaptable for children, adolescents, and teens?	É adaptável a crianças e adolescentes?		
faq_age_response.0	faq_age_response.0	Children, adolescents, and teenagers have different caloric needs throughout their lifecycle. These needs change to support growth and development at each stage.	Crianças e adolescentes têm necessidades calóricas diferentes ao longo do seu ciclo de vida. Estas necessidades mudam para apoiar o crescimento e desenvolvimento em cada fase.		
faq_age_response.1	faq_age_response.1	The Daily Dozen was designed as a guide to help people include some of the healthiest foods into their daily routine. While the same framework can be used for most people throughout the lifecycle, the amount of food one needs to eat will vary based on a number of factors like age and activity level. Since we can’t provide specific nutrition or medical advice for your growing child, parents should use this guide as they see best for their child’s needs and/or consult with a registered dietitian or other healthcare provider to help determine what is best for their individual needs.	A Dúzia Diária foi desenhada como um guia para ajudar as pessoas a incluir alguns dos alimentos mais saudáveis na sua rotina diária. Embora a sua estrutura possa ser usada para a maioria das pessoas ao longo do seu ciclo de vida, a quantidade de alimentos que é necessário comer varia baseada em vários fatores como idade e nível de atividade. Visto que não podemos fornecer conselhos nutricionais ou médicos para a sua criança em crescimento, os pais devem usar este guia como acharem melhor para as necessidades da sua criança e/ou consultar um nutricionista ou outro profissional de saúde para os ajudar a determinar o que mais se adapta às suas necessidades individuais.		
faq_calories_question	faq_calories_question	How many calories are in the Daily Dozen?	Quantas calorias estão na Dúzia Diária?		
